stock_name,stock_code,article_date,article_title,article_nickname,article_content,article_comments,article_viewers,article_likes,article_dislikes,article_url,vote_election,vote_candidate,vote_category,vote_start_date,vote_end_date
넥스트아이,137940,2025-05-13,물량 내놔라 이넘들,qhdd****,싸게 싸게 내놓으랑께요 갈길이 멀다 개미털어야 간다고,[],46,3,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302413283&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,주식을 떠나서,iw******,좀 새시대를 열어보자 언제까지 범죄자들만 판치냐,['젊은 대통령이 바램이요'],124,12,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302413013&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,오후시간 들어가니,na******,어서들 튀시길 오전에 단타치러 들어온 놈들이 던질 터이니 주가는 본래 자리로 회귀할 것임 개스닥 특성이 그럴진대 여서 게기면 삼대가 고생함,[],39,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302412974&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,3000원은 뚫을 듯,choi****,"중국 자회사 둔 기업, 국내에서는 CJ와 한화그룹 등이 이 회사 장비사용/ 이전 2015년도 800원대에서 2016년도 6000원까지 올랐던 힘있는 종목// -------------- 이준석 정치테마주로 엮였는데, 이준석의 대장주 격/ 이준석 3일전 구독자수 8만 지금 12.5만명 // 속도엄청빠름// 앞으로도 계속 증가예정 홍준표 TK대장인 사람이 하와이 가기전 공항에서 이준석에게 이준석과 이재명싸움이라고선언 홍준표 지지했던사람 대거 이준석에게 이동 향 후 설문조사 진행 후 유의미한 지지율이 나타나며, 상승 릴레이 시작 대선 3자토론 하며,, 이준석이 압살예정 6000원까지는 단기간에 어렵겠지만 3000원은 갈듯",[],135,8,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302412029&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,어제,iw******,2연상칠거같더만 이러네 어제 겁나 빨리문닫더만,[],47,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302411361&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,5000원 간다며?,rx******,알바 찬티 아이디들이 보이지 않네 호호호 너거 동호회 팔고 나갔제 호호호 200% 익절 축하해,[],63,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302410718&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,이제 보유자의 영역,mood****,세력형들 물량넘기려 천원유지중 거래량이 너무 많음 신규 진입 위험..오후장 훅 뺄수 잇음,[],81,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302410021&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,담주에,iw******,눈뜨면 2천원가있다,[],44,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302409929&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,형이 딱말한다,redn****,준스톤 지지율 김문순대랑 차이 좁혀지기 시작하믄 줄상이다이~~~ 미리 잡아놔라잉,[],53,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302409917&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,넥아. 오늘 상당히 어지럽네...,li******,게보린 하나 먹고 정신 똑바로 차려야겠네...,[],46,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302408932&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,오늘 어깨에서 다 팔고 나옴,kcy0****,4년 고생하고 그래도 한 20프로 먹고 나갑니다. 성투,['고생했다'],158,1,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302408549&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,3차 랠리 간다~,jd******,상한가로 가보자,[],48,3,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302408530&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,오늘,iw******,1080원이상 가져다놔라,['뭔개소리야 1300까지 가야지'],176,3,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302407386&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,진광아,ms50****,쫄지마라 단기과열 맞아도 된다 상찍어라 낼부터 상근처 까지 올리고 장외에 상찍으면 일주일 이면2만간다 돈때리부어라 위안아 때리부어라 광고하고 지지율 올려라 돈부터 만들어라 대선은 오로지 돈이다,[],51,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302407363&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,이준석4번이준석4번,na******,메들리 좋쿠만 안찍으면 모지리,[],86,2,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302407164&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,김영삼,iw******,아들 이준석 지지 한동훈계 이준석한테 선물 홍준표지지 뉴스는계속뜨는데 주가꼬라지는 왜이러냐,[],73,5,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302407121&st=&sw=&page=173,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,결국 이인제 심상정 포지션,rx******,호호호 이재명 총통시대 개막 충신 호호호 고맙고 미안합니다 육개장 출시 준비 잘하고 있느냐? 하방 VI발동 추카 호호호,[],49,0,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302407032&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,근데 냉정하게 확실히 이준석 쪽이 짜친건 맞음,thde****,민주당이랑 비교할 건 당연히 아니고 국민의힘에 비해서도 확실히 자금이나 사람이 부족함. 이게 동탄 같은 지역구에서는 통하는데 전국을 커버하는 것은 현실적으로 불가능함 개인적으로 이번 선거에서 10%만 넘겨도 다행일듯 과거에 이명박 나올 때 문국현 기억나는 사람 있을거같은데 그때랑 상황이 비슷함 그때가 문국현이 5.8% 먹음,"['지금은 대안세력이 없잖소.. 국짐 꼬라지를 보고 생각나는게 없소? 황교안 때부터 용병 허수아비 데려다 한덕수까지 ㅋ 누가 정당정치를 하려고 할까? 지난 총선 검사들 데려다 낙하산 꼬라박았다가 192석을 내준 무능한 한동훈.. 대통령이 장난인지 초짜 한덕수를 허수아비로 내세운 쌍권~~ 이쯤되면 정통보수가 이준석이 아닌가 싶네', '5프로 미만이지']",112,0,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302407002&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,준스기는 돈이 없어서 완주 못해,ne******,ㅋㅋㅋㅋ,[],38,0,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302406958&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,범보수 단일화 하면,harr****,하한가 3방 먹겠는데... 조심해야겠다,[],39,0,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302406923&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,뭐하고 자빠졌냐,qhdd****,털만큼 털었으면 이제 문 닫아라,[],39,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302406788&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,나도 다팔고 간다,kimh****,운전이 더러워서 수상함,[],51,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302406774&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,준서기,iw******,선거3번 치룰돈 모아놨단다,[],30,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302406751&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,잘 먹고 갑니다,okok****,평단 700원에 잡아서 지지률 보고선 일단평단 1100원에 매도하고 갑니다 다음에 또 오지요 감사^^,[],55,3,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302406613&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,저번처럼 역전극 가보자,djra****,김문수 이길수있다,[],44,2,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302406470&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,암온더 넥스트~,dnjs****,아이~ 허 결국에 내가미쳐,['아몽더넥스트 눈구멍'],76,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302405995&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,음전,ne******,경축 얘는 깐족이 다이소버전 아니냐,[],38,0,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302405933&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,끝났네,cmgl****,어제 언론서 말하는거 보니 안되겠더라 준석아 너무 어설프고 아마추어 티가 팍팍,['문수 얘기하는거 봐라. 시장 대통령 올드 그 자체 ㅋㅋ'],67,1,5,https://finance.naver.com/item/board_read.naver?code=137940&nid=302405897&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,■신규피해자 절대방지위원회■,jung****,"■이준석 모든 후보자중 꼴등 사기 구데기테마주 실적 영익 풀적자기록!!!!! 상폐빔 초고점설거지 각별히주의!!!! 지지율 1%미만 무소속 후보자포함 가장 꼴등 후보거론조차 정신나간 테마주 ■지지율꼴등이준석테마주 삼보산업 넥스트아이 YBM넷 삼보산업 넥스트아이 고점 윗꼬리설거지후 폭락 초입진입 상폐가능성 높음 ■시총500억이하 상폐 삼보산업 넥스트아이 350억 380억 YBM넷 700억->500억이하 골파기 매의눈관찰 YBM넷 3등테마주 후속 골파기 폭락 초입진입시 2,000원대 반드시 골파기갈것으로 2900원 쌍바닥 밑꼬리 터치이후 상폐빔 확인",[],35,1,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302405860&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,종목추천방아님.. 그냥 개미,choi****,"주식 단타 8년차입니다. 분명 더 분석적이신 분들 많겠지만 답답하신 분들위해 외국인들은 90%이상이 대한민국 주식시장에서는 단타포지션을 잡는데요, 가장 좋아하는 매매포지션이 어떠한 종목이 신고가가 되기 전이라면 거래량을 증폭시켜 신고가를 뚫고 빠져나오는 방식으로 이득을 취합니다. 이준석 테마주에 대한 기대감으로 매수를 한 / 외국인과 함께 상한가에 올리신 개미분들포함 오늘 매수하신분들은 이렇게 떨어지는게 의아하실텐데요, 일단 외국인들이 모두 나가야합니다. 이준석은 누구보다도 유튜브/SNS 홍보나 기발한방식의 선거전략을 많이 활용합니다. 홍준표도 하와이출발 전 이준석에게 하는말을보면 ""결국 이재명 이준석싸움이다"" 라는.. 사실상 이준석을 지지하는 방향으로 TK표를 이준석에게 보내는 발언을 했죠. 이준석 지지율이 오르며 외국인들이 나가면, 2.3배는 갈듯보이네요",[],64,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302405697&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,준석이는 꽃놀이패,g8******,대통되면 대박. 문수만 제쳐도 대박. 3등해도 나이가 깡패라 준표처럼 은퇴할 염려도 없음.,['감옥가지 않으까?'],104,3,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302405569&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,조금씩매수 점심시간이다,kkan****,ㅋㅋ,[],55,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302405018&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,와 이게 음봉까지 가네ㅋㅋㅋㅋㅋ,kimh****,진짜 운전 개더럽다,['말했지 언능 튀라고'],152,3,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302404824&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,아이구,ne******,시끄러워 임마를 믿냐,[],33,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302404751&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,흘러 내린다~ 투자주의 경고종목,jd******,오늘 탈출,[],49,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302404686&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,지지율이 망이야ㅋㅋ,djra****,국힘 더삽가자,[],48,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302404667&st=&sw=&page=174,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,암온더 넥스트~,dnjs****,아이~,[],36,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302404455&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,하루살이 ㅋ,shin****,역시나 꼬라박는중 ㅋ,[],62,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302404076&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,그거암?,mins****,기관은 요 며칠새 판게 없음 ㅋㅋㅋ,['왜냐면 별로 산게 없거든요 ㅋㅋ 산게 있어야 팔죠'],194,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302403965&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,마이너스로 마감하려나 흐음,usto****,...,[],42,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302403878&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,단타못들어오게...,hh******,강력한한방슈팅이...필요하다...,[],51,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302403511&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,토할거같아...,hh******,ㅠㅠ,[],42,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302402502&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,5.7프로면 진짜 나락이네,ssss****,세력들 물량털이 하는게 보이네 밑에 받쳐놓고 대량 매도 훅 던지고,[],74,1,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302402253&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,멀미난다..,kwl4****,아이고..,[],63,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302402233&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,진짜...미친듯이...,hh******,흔들리는 ...,[],66,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302401694&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,나 지금 10퍼이상 수익,hsm2****,팔아야 하나요? 아님 오늘 상한가에 파나요?,"['10프로면털고 지켜보는게..', '대선전까지 홀딩']",185,1,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302401442&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,우리준석이 굿,djra****,ㅇㅇ,[],47,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302401270&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,준석 지지욜 하락 5%이하면...,hsm2****,아~ 또 쳐물렸네 역시 내 손은 똥손 준석이는 역시 안돼...,['시그네틱스 토론방 자세히 확인 대단기업 대박%%'],269,3,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302400329&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,지저분한 종목이네,smpl****,좁쌀 세력이네 갈종목은 이렇게 안간다 경고 무시하고 가지 갈마음이 없는거지,['시그네틱스 토론방 확인 대단기업 대박'],129,2,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302400315&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,흔들어라,iw******,이게 버티는 재미지,[],66,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302399808&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,20일동안 대한민국에서 제일 뜨거운남자,ge******,이준석 5년동안 대한민국 대통령으로 전 세계에서 뜨거울남자 이준석 오늘 +20퍼이상 마감,[],72,4,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302399671&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,흔들어흔들어~~~,hh******,과연...이멀미나는....종목을... 당신의선택은....,[],41,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302399606&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,음봉마감,harr****,언능 튀라,[],62,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302399181&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,오늘 만약 갭매우고 꽉찬 장대양봉이다?,ksuy****,3연상 가는거지,[],100,3,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302398663&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,판 애들은 안티나 하고 구경만 해,kiwu****,오전 10시 다 거래량 미쳤다 크게 간다,[],62,5,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302398532&st=&sw=&page=175,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,큰행님 오셨네,endi****,ㅋㅋㅋ,[],73,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302398343&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,와,ma******,쎄다 쎄,['세력 형님들 와세다대학교 출신인가 .. 졸라 쎄ㄷㄷ'],112,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302398312&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,물렸네..,wong****,하필 사고나니 바로 떨어지네,[],65,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302398284&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,내가말했지?ㅋㅋ,ge******,그냥 홀딩하고 준석이 홍보나 잘하랑게?,[],78,2,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302398069&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,큰 행님들 오셨네,kiwu****,롤링 제대로 만들면서 다 가져가네 얼마나 먹으려고 탈탈 터냐 큰행님들 힘들 내시고,[],52,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302398010&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,기호 몇번?,wary****,기호 4번 이준석~~,[],69,7,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302397753&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,다시빠짐기다리셔 ㅋ,kkan****,ㅋㅋㅋㅋ오늘 몇프로를 먹는거야 ㅋㅋㅋㅋ,[],121,1,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302397556&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,이것도 먹었따,me******,"이것도 먹었따 아까 양전할 거 같을 때 입질 매수 했는데 자꾸 못가서 본전 띠기 한 번 하긴 했는데.. 이번에 한진칼 보다가 늦게봐서 거의 VI 가기 언저리에 샀는데, 운좋게 갭 높에 띄워줘서 1140원 위에서 다 팜. 오늘 총 수익이 11퍼 넘겼네. 감사감사. 4월에 단타 컴백해서 수익 150% 돌파중.",[],87,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302397362&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,준석아 금목걸이 사고싶다,kimk****,5천원만 만들자,['금 분산투자 안하고 뭐함?'],140,4,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302397069&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,젊은 리더! 이준석~,jd******,이번엔 달라요...,[],48,3,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302396901&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,Vi,shin****,전에 탔는데 ..,[],48,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302396885&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,준석아 5천원 만들어줘,kimk****,금목걸이사게,['나도 금목걸이살려고하는데 동지네 ㅋㅋㅋㅋㅋㅋㅋㅋ'],76,4,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302396845&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,준서기,iw******,가즈아,[],34,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302396789&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,오케이 매도 ㅋ,kkan****,ㅋㅋ,"['봐봐 오늘은 단타해야도ㅐ ㅋ', '상한가 갈건데.. 으이그']",76,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302396788&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,버뜩,iw******,1100뚫자,[],32,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302396563&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,점상 20방 시부레,kimk****,달려,[],49,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302395874&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,김문수 ㅋㅋㅋ ㅂ,wjst****,비트코인 국민연금 윤석열 탄핵 투표조작 이야 이준석 맛있는건 정말 참을수 없어~~~,[],61,1,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302395182&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,천원깨질때 입벌리고 받아먹었는뎁ㅋㅋ,gowj****,개꿀 달다~ 멀리가자 이제시작이다 사랑해 준슥이형!! 대통령되고 나라 한번다시 일으키자,[],72,4,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302394589&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,여론조사 좋다가즈아,djra****,ㄱㄱ,[],84,1,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302394525&st=&sw=&page=176,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,거래량,iw******,점점준다 골로간다,['걍사놓고 일이나하면되지뭘보고있노ㅋㅋ무섭냐?ㅋㅋㅋ'],113,2,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302394238&st=&sw=&page=177,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,종가 천원깨짐 반정리,mood****,9백깨짐 다 정리..핵심 알려줌,"['천원깨질때 입벌리고 받아먹었는뎁 ㅋㅋ 개꿀', '아까 깨질때 안털고 머했노주식창에 파란불만있겠네ㅋㅋ 얼른털고 가라ㅋㅋ']",106,0,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302393804&st=&sw=&page=177,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,투자경고 안받을려고 작업중,bjph****,이건 찐이다,[],59,2,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302393795&st=&sw=&page=177,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,외국인 프로그램 폭풍매도,nice****,총 합이 이미 100만주 넘게 매도중 동시에 찬티 주주인척 알바글 존나 나옴 개소름 ㅋㅋㅋㅋ다들 튀어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['나이스, 이따가보자']",124,4,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302393398&st=&sw=&page=177,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,현재 지지율은 9일까지의조사 10일이슈미포함,shem****,다음 지지율조사에서 찐반영될거라봄 8~12퍼예상 계속 오르는거제~,[],97,11,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302393392&st=&sw=&page=177,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,기관들 돈냄새 맡았다,ge******,900~1100 매집때리고 2천 3천까지 올린다 세 후보중 지지율 올리기도 젤쉽고 다른 종목은 개미들이 개많아서 이미 이준석으로 정하고 물밑작업시작했을거다 주변에 이준석 홍보나 잘하자 뚝심있게 얘기나오면 '다ㅈ까고 이준석 뽑을거임ㅅㄱ' 하면된다,[],72,4,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302393197&st=&sw=&page=177,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,물량빼내고있네,dntj****,차이로 넘어오려나?,['차이ㅋㅋㅋㅋ그거 무거워서 올려봐야 얼마나 먹겠냐? 넥스트아이가 대장이지ㅋㅋㅋ'],95,1,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302392766&st=&sw=&page=177,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-13,참.. 정말 머피의 법칙이,sjh0****,왜 나에게만 오냐?? 곡 내가 사고나면 떨구네 익절 걸어놔도 그것만 터치하고 도로 날라가 버리고 왜 그런걸까?? 미안해요 주주여러분,['원래 정치관련주 주가가 워낙 변동폭이 심해서 대부분 이러실거예요.. 천하제일 단타대회라서'],110,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302392087&st=&sw=&page=177,21대,이준석,인맥주,2025-05-03,2025-06-10
